,text,is_question,label,first_word,indexed_start,question_start,last_four_chars,ends_with_ks,contains_ks,lower_start,upper_start,contains_prompt_word,starts_with_prompt_word,single_word
1350,Baptist. (7:mks),1,tbd,baptist.,0,0,mks),1,1,0,1,0,0,0
1754,q) Outline the key concepts of Literature. (10 Marks),1,Yes,q),1,0,rks),1,1,1,0,0,0,0
1558,R code that you would use to solve this (6 Marks),1,tbd,r,0,0,rks),1,1,0,1,0,0,0
892,b) Explain the key concepts of Physics. (2 Marks),1,Yes,b),1,0,rks),1,1,1,0,1,1,0
81,Quantum mechanics explores particles at rks the smallest scales,0,no,quantum,0,0,ales,0,0,0,1,0,0,0
821,e) Define the key concepts of Mathematics. (10 Marks),1,Yes,e),1,0,rks),1,1,1,0,1,1,0
1167,"Examine the importance of data quality in risk analytics, discuss the potential impact of incomplete or incorrect data on risk prediction models, and propose strategies for mitigating these issues. (4 marks)",1,tbd,examine,0,0,rks),1,1,0,1,1,0,0
676,"Besides its involvement in stress testing, analyze three other ways that the risk committee is able to influence risk culture and capabilities in an organization. Provide examples of recent corporate governance scenarios where the risk committee has played a pivotal role in fostering an effective risk culture. (6 Marks)",1,tbd,besides,0,0,rks),1,1,0,1,1,0,0
1388,She enjoys reading books in her free time. The painting was a masterpiece of color and emotion.,0,No,she,0,0,ion.,0,0,0,1,0,0,0
59,"Luke 951 -9, (7mks)",1,tbd,luke,0,0,mks),1,1,0,1,0,0,0
135,END OF SEMESTER EXAMINATION,0,tbd,end,0,0,TION,0,0,0,1,0,0,0
1147,TECHNICAL UNIVERSITY OF KENYA,0,tbd,technical,0,0,ENYA,0,0,0,1,0,0,0
940,4. a) State four differences between traditional African prophets and the Old Testament prophets. 5: (8 mks),1,tbd,4.,1,0,mks),1,1,0,0,0,0,0
1584,Ancient Egyptians developed one of mks the first writing systems,0,no,ancient,0,0,tems,0,0,0,1,0,0,0
830,53) Describe an important concept in Geography and its significance. (8 marks),1,yes,53),0,0,rks),1,1,0,0,1,1,0
508,Question [.,0,tbd,question,0,1,n [.,0,0,0,1,0,0,0
1640,Name two military alliances which were formed during the cold war. (2marks),1,tbd,name,0,0,rks),1,1,0,1,0,0,0
350,Question 1 (30 Marks),0,tbd,question,0,1,rks),1,1,0,1,0,0,0
390,TIME: 2 Hours 2021 a,0,tbd,time:,0,0,21 a,0,0,0,1,0,0,0
1031,The painting was a masterpiece of color and emotion. The painting was a masterpiece of color and emotion.,0,No,the,0,0,ion.,0,0,0,1,0,0,0
901,Calculus allows the calculation of change and motion rks,0,no,calculus,0,0, rks,0,0,0,1,0,0,0
835,49. Explain the key concepts of Literature. (10 Marks),1,Yes,49.,1,0,rks),1,1,0,0,1,1,0
1708,XXXVI) Explain the key concepts of Geography. (4 Marks),1,Yes,xxxvi),0,0,rks),1,1,0,1,1,1,0
479,186. Compare the key concepts of Economics. (9 Marks),1,Yes,186.,1,0,rks),1,1,0,0,1,1,0
1332,91) Describe an important concept in Computer Science and its significance. (9 marks),1,yes,91),0,0,rks),1,1,0,0,1,1,0
1609,Algebra is essential for solving equations and inequalities ks),0,no,algebra,0,0, ks),1,1,0,1,0,0,0
657,Strathmore,0,tbd,strathmore,0,0,more,0,0,0,1,0,0,1
174,(1 mark),0,tbd,(1,0,0,ark),0,0,0,0,0,0,0
1157,Time: 3 Hours estions and an appendix to one of the questions.,0,tbd,time:,0,0,ons.,0,0,0,1,0,0,0
39,She enjoys reading books in her free time. Technology is evolving at a rapid pace.,0,No,she,0,0,ace.,0,0,0,1,0,0,0
720,70) Describe an important concept in Business Studies and its significance. (6 marks),1,yes,70),0,0,rks),1,1,0,0,1,1,0
92,She enjoys reading books in her free time. They went for a long hike in the mountains.,0,No,she,0,0,ins.,0,0,0,1,0,0,0
1748,UNIVERSITY,0,tbd,university,0,0,SITY,0,0,0,1,0,0,1
882,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
1709,Ibs This examination consists of FIVE questions. 2s Answer Question ONE (COMPULSORY) and any other Two ques e,0,tbd,ibs,0,0,es e,0,0,0,1,0,0,0
1100,30. Compare the key concepts of Mathematics. (2 Marks),1,Yes,30.,1,0,rks),1,1,0,0,1,1,0
1163,Sts tro yes org eae exercised in Kenya. (2-marks),1,tbd,sts,0,0,rks),1,1,0,1,0,0,0
1544,55) Describe an important concept in Music and its significance. (9 marks),1,yes,55),0,0,rks),1,1,0,0,1,1,0
1767,Briefly explain. (3 Marks),1,tbd,briefly,0,0,rks),1,1,0,1,1,0,0
503,Which plan would you go for and why given that the investment earns 7.5% semi- annually? {7 marks},1,tbd,which,0,0,rks},1,1,0,1,1,0,0
341,STRATHMORE INSTITUTE OF MATHEMATICAL SCIENCES,0,tbd,strathmore,0,0,NCES,0,0,0,1,0,0,0
28,Music has a way of bringing people together. She enjoys reading books in her free time.,0,No,music,0,0,ime.,0,0,0,1,0,0,0
1198,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
1800,Biblical prophets conveyed ks) messages from God to people,0,no,biblical,0,0,ople,0,1,0,1,0,0,0
952,153. Explain the key concepts of History. (5 Marks),1,Yes,153.,1,0,rks),1,1,0,0,1,1,0
171,6. a) List eight places used for worship in Traditional African communities. (8 mks),1,tbd,6.,1,0,mks),1,1,0,0,0,0,0
919,Ecosystems depend on balancing competing species interactions ks),0,no,ecosystems,0,0, ks),1,1,0,1,0,0,0
495,169. Explain the key concepts of Biology. (10 Marks),1,Yes,169.,1,0,rks),1,1,0,0,1,1,0
960,Page 1 of 4,0,tbd,page,0,0,of 4,0,0,0,1,0,0,0
1104,t) Summarize the key concepts of History. (9 Marks),1,Yes,t),1,0,rks),1,1,1,0,0,0,0
1039,i) Compare the key concepts of History. (8 Marks),1,Yes,i),1,0,rks),1,1,1,0,1,1,0
592,END OF SEMESTER EXAMINATION,0,tbd,end,0,0,TION,0,0,0,1,0,0,0
757,69. Discuss the key concepts of Science. (4 Marks),1,Yes,69.,1,0,rks),1,1,0,0,1,1,0
662,She enjoys reading books in her free time. Music has a way of bringing people together.,0,No,she,0,0,her.,0,0,0,1,0,0,0
237,ks) The Roman Empire influenced modern governmental structures,0,no,ks),0,0,ures,0,1,1,0,0,0,0
739,35. Compare the key concepts of Science. (3 Marks),1,Yes,35.,1,0,rks),1,1,0,0,1,1,0
1480,Attempt any Four (4) questions,0,tbd,attempt,0,0,ions,0,0,0,1,0,0,0
1164,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
1331,c) Identify six ways in which Christians enhance the true worship of God today (6 mark),1,tbd,c),1,0,ark),0,0,1,0,0,0,0
1476,99. Explain the key concepts of Science. (2 Marks),1,Yes,99.,1,0,rks),1,1,0,0,1,1,0
941,Music has a way of bringing people together. Technology is evolving at a rapid pace.,0,No,music,0,0,ace.,0,0,0,1,0,0,0
1072,Music has a way of bringing people together. It was a sunny day in Paris.,0,No,music,0,0,ris.,0,0,0,1,0,0,0
110,97. Explain the key concepts of Science. (6 Marks),1,Yes,97.,1,0,rks),1,1,0,0,1,1,0
1397,The Silk Road was rks a critical commerce network,0,no,the,0,0,work,0,0,0,1,0,0,0
573,102. Discuss the key concepts of Biology. (4 Marks),1,Yes,102.,1,0,rks),1,1,0,0,1,1,0
1175,5) Describe an important concept in Psychology and its significance. (8 marks),1,yes,5),0,0,rks),1,1,0,0,1,1,0
1182,Technology is evolving at a rapid pace. The cat sat on the mat.,0,No,technology,0,0,mat.,0,0,0,1,0,0,0
897,z) Outline the key concepts of Economics. (8 Marks),1,Yes,z),1,0,rks),1,1,1,0,0,0,0
954,c) State the reasons: why Jesus was baptized yet he was sinless. (6 mks),1,tbd,c),1,0,mks),1,1,1,0,1,0,0
1055,General statement about Astronomy with no specific question or query.,0,no,general,0,0,ery.,0,0,0,1,0,0,0
1222,Strathmore eee UNIVERSITY,0,tbd,strathmore,0,0,SITY,0,0,0,1,0,0,0
1240,DIPLOMA OF TECHNOLOGY IN INFORMATION TECHNOLOGY,0,tbd,diploma,0,0,LOGY,0,0,0,1,0,0,0
1309,s) Describe the key concepts of Economics. (10 Marks),1,Yes,s),1,0,rks),1,1,1,0,1,1,0
891,Information related to Physics that does not ask for a response.,0,no,information,0,0,nse.,0,0,0,1,1,0,0
1519,The cat sat on the mat. Music has a way of bringing people together.,0,No,the,0,0,her.,0,0,0,1,0,0,0
857,XLI) Discuss the key concepts of Biology. (4 Marks),1,Yes,xli),0,0,rks),1,1,0,1,1,1,0
741,"b) Write a C program that that has three subprograms, first subprogram to input a list of 18 customers names as string and ; deposit as number with decimal point, second subprogram to compute sum of the deposit of all customers and third ubprogram to display the list the 18 customers names and deposit, and sum of deposits. (11 Marks)",1,tbd,b),1,0,rks),1,1,1,0,1,1,0
724,(4 Marks),0,tbd,(4,0,0,rks),1,1,0,0,0,0,0
458,"October, 2022 Time: 3 hours ——————— / any",0,tbd,"october,",0,0, any,0,0,0,1,0,0,0
267,XED DAY SECONDARY SCHOOL,0,tbd,xed,0,0,HOOL,0,0,0,1,0,0,0
77,DIPLOMA OF TECHNOLOGY IN COMPUTER TECHNOLOGY,0,tbd,diploma,0,0,LOGY,0,0,0,1,0,0,0
448,Music has a way of bringing people together. Technology is evolving at a rapid pace.,0,No,music,0,0,ace.,0,0,0,1,0,0,0
399,"(0) , npute the area of acircle and to compute perimeter of a circle, (11. Marks)",1,tbd,(0),0,0,rks),1,1,0,0,0,0,0
178,Music has a way of bringing people together. It was a sunny day in Paris.,0,No,music,0,0,ris.,0,0,0,1,0,0,0
1049,It was a sunny day in Paris. She enjoys reading books in her free time.,0,No,it,0,0,ime.,0,0,0,1,0,0,0
1574,82) Describe an important concept in Accounting and its significance. (6 marks),1,yes,82),0,0,rks),1,1,0,0,1,1,0
1267,158. Outline the key concepts of Literature. (5 Marks),1,Yes,158.,1,0,rks),1,1,0,0,0,0,0
1248,h) Discuss the key concepts of Literature. (6 Marks),1,Yes,h),1,0,rks),1,1,1,0,1,1,0
600,Energy conservation is a mks fundamental concept in physics,0,no,energy,0,0,sics,0,0,0,1,0,0,0
63,The speed of light is constant in vacuum rks,0,no,the,0,0, rks,0,0,0,1,0,0,0
879,The Roman Empire influenced modern governmental structures mks,0,no,the,0,0, mks,0,0,0,1,0,0,0
1349,g). Outiine any two benefits of structured programming. (2 Marks),1,tbd,g).,0,0,rks),1,1,1,0,0,0,0
1698,XLVI) Define the key concepts of Economics. (7 Marks),1,Yes,xlvi),0,0,rks),1,1,0,1,1,1,0
281,b) In what ways did prophet Jeremiah suffer while carrying out his workin Judah. (6 mks),1,tbd,b),1,0,mks),1,1,1,0,1,0,0
37,Africa. (Imarks),1,tbd,africa.,0,0,rks),1,1,0,1,0,0,0
1373,(b) If you buy 100 shares of East African Breweries stock,1,tbd,(b),1,0,tock,0,0,0,0,0,0,0
667,Music has a way of bringing people together. The cat sat on the mat.,0,No,music,0,0,mat.,0,0,0,1,0,0,0
1634,160. Discuss the key concepts of History. (7 Marks),1,Yes,160.,1,0,rks),1,1,0,0,1,1,0
1307,sed in structured programming. (9 Marks),1,tbd,sed,0,0,rks),1,1,1,0,0,0,0
984,48) Describe an important concept in Science and its significance. (8 marks),1,yes,48),0,0,rks),1,1,0,0,1,1,0
1424,MASTER OF SCIENCE IN DATA SCIENCE AND ANALYTICS,0,No,master,0,0,TICS,0,0,0,1,0,0,0
745,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
194,DSA 8105: FUNDAMENTAL CONCEPTS IN a,0,tbd,dsa,0,0,IN a,0,0,0,1,0,0,0
926,F 6 mks),0,tbd,f,0,0,mks),1,1,0,1,0,0,0
460,She enjoys reading books in her free time. The cat sat on the mat.,0,No,she,0,0,mat.,0,0,0,1,0,0,0
680,110. Outline the key concepts of Mathematics. (5 Marks),1,Yes,110.,1,0,rks),1,1,0,0,0,0,0
767,168. Discuss the key concepts of Economics. (8 Marks),1,Yes,168.,1,0,rks),1,1,0,0,1,1,0
1635,90. Summarize the key concepts of Mathematics. (10 Marks),1,Yes,90.,1,0,rks),1,1,0,0,0,0,0
735,Question 1,1,Yes,question,0,1,on 1,0,0,0,1,0,0,0
416,It was a sunny day in Paris. She enjoys reading books in her free time.,0,No,it,0,0,ime.,0,0,0,1,0,0,0
1105,Instructions & Dy,0,No,instructions,0,0,& Dy,0,0,0,1,0,0,0
832,Statistics helps in making decisions based on data rks),0,no,statistics,0,0,rks),1,1,0,1,0,0,0
1355,"c) Explain the program structure of a C program, giving relevant examples using the program in Q1 (b). (5 Marks)",1,tbd,c),1,0,rks),1,1,1,0,1,1,0
621,Mathematical proofs are crucial for verifying truths mks,0,no,mathematical,0,0, mks,0,0,0,1,0,0,0
116,Music has a way of bringing people together. They went for a long hike in the mountains.,0,No,music,0,0,ins.,0,0,0,1,0,0,0
421,The speed of light is constant in vacuum mks),0,no,the,0,0,mks),1,1,0,1,0,0,0
1723,Black holes are regions of ks) space with strong gravity,0,no,black,0,0,vity,0,1,0,1,0,0,0
976,114. Discuss the key concepts of Economics. (3 Marks),1,Yes,114.,1,0,rks),1,1,0,0,1,1,0
609,He cooked a delicious meal for dinner. It was a sunny day in Paris.,0,No,he,0,0,ris.,0,0,0,1,0,0,0
1730,2) Describe an important concept in Music and its significance. (5 marks),1,yes,2),0,0,rks),1,1,0,0,1,1,0
91,105. Outline the key concepts of Biology. (10 Marks),1,Yes,105.,1,0,rks),1,1,0,0,0,0,0
855,The speed of light is constant in vacuum ks,0,no,the,0,0,m ks,0,0,0,1,0,0,0
1534,Industrial Revolution sparked major urban demographic shifts ks),0,no,industrial,0,0, ks),1,1,0,1,0,0,0
1729,q) Analyze the key concepts of Economics. (9 Marks),1,Yes,q),1,0,rks),1,1,1,0,1,1,0
760,XXXII) Discuss the key concepts of Geography. (10 Marks),1,Yes,xxxii),0,0,rks),1,1,0,1,1,1,0
502,Gravity affects the motion of mks objects on Earth,0,no,gravity,0,0,arth,0,0,0,1,0,0,0
11,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
400,Energy conservation is a fundamental concept in physics ks),0,no,energy,0,0, ks),1,1,0,1,0,0,0
287,They went for a long hike in the mountains. The painting was a masterpiece of color and emotion.,0,No,they,0,0,ion.,0,0,0,1,0,0,0
1073,What was the title given to the highest political and religious leader of the Shona? (Imark),1,tbd,what,0,0,ark),0,0,0,1,1,1,0
1199,Quantum mechanics explores particles at the smallest scales ks),0,no,quantum,0,0, ks),1,1,0,1,0,0,0
696,sed in structured programming. (9 Marks),1,tbd,sed,0,0,rks),1,1,1,0,0,0,0
1479,"19, a) State three factors which enabled the Arabs 10 sail from Oman to the Kenyan Coast. (12 marks)",1,tbd,"19,",0,0,rks),1,1,0,0,0,0,0
1695,100. Outline the key concepts of Literature. (3 Marks),1,Yes,100.,1,0,rks),1,1,0,0,0,0,0
695,21) Describe an important concept in Psychology and its significance. (9 marks),1,yes,21),0,0,rks),1,1,0,0,1,1,0
858,Gravity affects the motion of objects on Earth ks,0,no,gravity,0,0,h ks,0,0,0,1,0,0,0
161,Outline one function of the speaker of the County Assembly,1,tbd,outline,0,0,mbly,0,0,0,1,0,0,0
902,(b) Discuss FIVE ways of positive living with HIV/AIDs [10Mks] lifestyle factors that contribute to many of such health problems? [10Mks],1,tbd,(b),1,0,Mks],1,1,0,0,1,1,0
1428,END OF SEMESTER EXAMINATION,0,tbd,end,0,0,TION,0,0,0,1,0,0,0
260,LXXXIII) Discuss the key concepts of Biology. (9 Marks),1,Yes,lxxxiii),0,0,rks),1,1,0,1,1,1,0
338,LXXVI) Discuss the key concepts of Literature. (2 Marks),1,Yes,lxxvi),0,0,rks),1,1,0,1,1,1,0
1699,General statement about Astronomy with no specific question or query.,0,no,general,0,0,ery.,0,0,0,1,0,0,0
1046,The Roman Empire influenced modern governmental structures mks,0,no,the,0,0, mks,0,0,0,1,0,0,0
519,"(d) In the context of financial markets, distinguish betwee informational efficiency. (4 Marks)",1,tbd,(d),1,0,rks),1,1,0,0,0,0,0
1022,XXXIV) Analyze the key concepts of Economics. (8 Marks),1,Yes,xxxiv),0,0,rks),1,1,0,1,1,1,0
775,Instructions &,0,tbd,instructions,0,0,ns &,0,0,0,1,0,0,0
1583,Energy conservation is a fundamental concept in rks physics,0,no,energy,0,0,sics,0,0,0,1,0,0,0
768,173. Summarize the key concepts of Biology. (2 Marks),1,Yes,173.,1,0,rks),1,1,0,0,0,0,0
1254,Industrial Revolution sparked major urban demographic rks shifts,0,no,industrial,0,0,ifts,0,0,0,1,0,0,0
1211,An interesting fact about Psychology without a request for further explanation.,0,no,an,0,0,ion.,0,0,0,1,0,0,0
1521,"d) Differentiate between an array, a record, a pointer and a file, then write a C program that implements an array, a record and a file using a structure (record) consisting of itemname and itemcode to store data of 20 items in a retail shop computer and displays a list of the 20 items details reading from file. Given that item name is a string of 25 characters, item code is a number of 4 digits, record name is item, logical file is itemfile, and physical file is “C:\item\itemf.dat’. (11 Marks)",1,tbd,d),1,0,rks),1,1,1,0,1,0,0
1792,113. Outline the key concepts of Geography. (7 Marks),1,Yes,113.,1,0,rks),1,1,0,0,0,0,0
525,Algebra is essential for solving equations and inequalities rks,0,no,algebra,0,0, rks,0,0,0,1,0,0,0
22,u) Summarize the key concepts of Biology. (5 Marks),1,Yes,u),1,0,rks),1,1,1,0,0,0,0
359,Technology is evolving at a rapid pace. Technology is evolving at a rapid pace.,0,No,technology,0,0,ace.,0,0,0,1,0,0,0
1285,He cooked a delicious meal for dinner. The painting was a masterpiece of color and emotion.,0,No,he,0,0,ion.,0,0,0,1,0,0,0
1528,11) Describe an important concept in Economics and its significance. (5 marks),1,yes,11),0,0,rks),1,1,0,0,1,1,0
343,b) State teachings of Peter concerning the people of God. (1* Peter 2:9- 10) (7 Marks),1,tbd,b),1,0,rks),1,1,1,0,0,0,0
435,8. Analyze the key concepts of Economics. (7 Marks),1,Yes,8.,1,0,rks),1,1,0,0,1,1,0
477,146. Analyze the key concepts of Physics. (5 Marks),1,Yes,146.,1,0,rks),1,1,0,0,1,1,0
220,He cooked a delicious meal for dinner. Music has a way of bringing people together.,0,No,he,0,0,her.,0,0,0,1,0,0,0
918,They went for a long hike in the mountains. Technology is evolving at a rapid pace.,0,No,they,0,0,ace.,0,0,0,1,0,0,0
1235,"“Paul” and “John” respectively, Explain the following (8 marks)",1,tbd,“paul”,0,0,rks),1,1,0,0,1,0,0
1562,36. Outline the key concepts of History. (5 Marks),1,Yes,36.,1,0,rks),1,1,0,0,0,0,0
1018,f) Define the key concepts of Literature. (3 Marks),1,Yes,f),1,0,rks),1,1,1,0,1,1,0
1759,Energy conservation is a fundamental concept in rks physics,0,no,energy,0,0,sics,0,0,0,1,0,0,0
95,(10 Marks),0,no,(10,0,0,rks),1,1,0,0,0,0,0
1015,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
1077,The cat sat on the mat. She enjoys reading books in her free time.,0,No,the,0,0,ime.,0,0,0,1,0,0,0
1099,ye,0,tbd,ye,0,0,ye,0,0,1,0,0,0,1
1632,XVIII) Compare the key concepts of Geography. (7 Marks),1,Yes,xviii),0,0,rks),1,1,0,1,1,1,0
702,b) Describe the events that took place on the day of pentacost (7 mks),1,tbd,b),1,0,mks),1,1,1,0,1,1,0
1623,w) Define the key concepts of Physics. (5 Marks),1,Yes,w),1,0,rks),1,1,1,0,1,1,0
1003,128. Describe the key concepts of History. (7 Marks),1,Yes,128.,1,0,rks),1,1,0,0,1,1,0
155,The cat sat on the mat. It was a sunny day in Paris.,0,No,the,0,0,ris.,0,0,0,1,0,0,0
1106,in the following principles used in programming: (4 Marks),1,tbd,in,0,0,rks),1,1,1,0,0,0,0
1561,It was a sunny day in Paris. She enjoys reading books in her free time.,0,No,it,0,0,ime.,0,0,0,1,0,0,0
1806,The Roman Empire influenced modern governmental structures mks,0,no,the,0,0, mks,0,0,0,1,0,0,0
796,Genetic diversity stems from mutations during rks reproduction,0,no,genetic,0,0,tion,0,0,0,1,0,0,0
585,65. Describe the key concepts of Physics. (5 Marks),1,Yes,65.,1,0,rks),1,1,0,0,1,1,0
709,TECHNICAL UNIVERSITY OF KENYA,0,tbd,technical,0,0,ENYA,0,0,0,1,0,0,0
1220,Quantum mechanics explores particles at the smallest scales mks,0,no,quantum,0,0, mks,0,0,0,1,0,0,0
1303,"3) Besides its involvement in stress testing, analyze three other ways that the risk committee is able to influence risk culture and capabilities in an organization. Provide examples of recent corporate governance scenarios where the risk committee has played a pivotal role in fostering an effective risk culture. (6 Marks)",1,yes,3),0,0,rks),1,1,0,0,1,0,0
1513,"23. a) Outline the composition of the County Executive Committee, G marks)",1,tbd,23.,1,0,rks),1,1,0,0,0,0,0
1268,a) Describe the call of Abraham. mks),1,tbd,a),1,0,mks),1,1,1,0,1,1,0
